TransactionNo,Items,DateTime,Daypart,DayType
8989,Coffee,29-03-2017 08:29,Morning,Weekday
8990,Hot chocolate,29-03-2017 08:33,Morning,Weekday
8990,Bread,29-03-2017 08:33,Morning,Weekday
8990,Cookies,29-03-2017 08:33,Morning,Weekday
8991,Bread,29-03-2017 08:43,Morning,Weekday
8992,Tea,29-03-2017 09:00,Morning,Weekday
8992,Juice,29-03-2017 09:00,Morning,Weekday
8992,Cookies,29-03-2017 09:00,Morning,Weekday
8993,Bread,29-03-2017 09:23,Morning,Weekday
8993,Spanish Brunch,29-03-2017 09:23,Morning,Weekday
8994,Granola,29-03-2017 09:45,Morning,Weekday
8995,Smoothies,29-03-2017 10:17,Morning,Weekday
8996,Farm House,29-03-2017 10:26,Morning,Weekday
8996,Hot chocolate,29-03-2017 10:26,Morning,Weekday
8997,Bread,29-03-2017 10:40,Morning,Weekday
8998,Coffee,29-03-2017 10:46,Morning,Weekday
8999,Bread,29-03-2017 10:51,Morning,Weekday
8999,Cake,29-03-2017 10:51,Morning,Weekday
8999,Coffee,29-03-2017 10:51,Morning,Weekday
8999,Coffee,29-03-2017 10:51,Morning,Weekday
8999,Coffee,29-03-2017 10:51,Morning,Weekday
9000,Toast,29-03-2017 11:10,Morning,Weekday
9000,Coffee,29-03-2017 11:10,Morning,Weekday
9001,Coffee,29-03-2017 11:17,Morning,Weekday
9001,Coffee,29-03-2017 11:17,Morning,Weekday
9002,Bread,29-03-2017 11:28,Morning,Weekday
9003,Coffee,29-03-2017 11:33,Morning,Weekday
9004,Bread,29-03-2017 11:44,Morning,Weekday
9005,Juice,29-03-2017 11:50,Morning,Weekday
9005,Coke,29-03-2017 11:50,Morning,Weekday
9005,Medialuna,29-03-2017 11:50,Morning,Weekday
9005,Sandwich,29-03-2017 11:50,Morning,Weekday
9006,Coffee,29-03-2017 12:02,Afternoon,Weekday
9006,Toast,29-03-2017 12:02,Afternoon,Weekday
9007,Coffee,29-03-2017 12:23,Afternoon,Weekday
9008,Coffee,29-03-2017 12:40,Afternoon,Weekday
9008,Tea,29-03-2017 12:40,Afternoon,Weekday
9008,Cake,29-03-2017 12:40,Afternoon,Weekday
9008,Medialuna,29-03-2017 12:40,Afternoon,Weekday
9009,Bread,29-03-2017 12:46,Afternoon,Weekday
9010,Spanish Brunch,29-03-2017 12:48,Afternoon,Weekday
9010,Art Tray,29-03-2017 12:48,Afternoon,Weekday
9010,Coffee,29-03-2017 12:48,Afternoon,Weekday
9010,Coffee,29-03-2017 12:48,Afternoon,Weekday
9010,Juice,29-03-2017 12:48,Afternoon,Weekday
9011,Coffee,29-03-2017 12:58,Afternoon,Weekday
9011,Bread,29-03-2017 12:58,Afternoon,Weekday
9011,Chicken Stew,29-03-2017 12:58,Afternoon,Weekday
9011,Soup,29-03-2017 12:58,Afternoon,Weekday
9011,Bread,29-03-2017 12:58,Afternoon,Weekday
9012,Coffee,29-03-2017 13:17,Afternoon,Weekday
9013,Tea,29-03-2017 13:18,Afternoon,Weekday
9013,Coffee,29-03-2017 13:18,Afternoon,Weekday
9013,Cookies,29-03-2017 13:18,Afternoon,Weekday
9013,Sandwich,29-03-2017 13:18,Afternoon,Weekday
9014,Bread,29-03-2017 13:29,Afternoon,Weekday
9015,Tea,29-03-2017 13:37,Afternoon,Weekday
9015,Cake,29-03-2017 13:37,Afternoon,Weekday
9015,Soup,29-03-2017 13:37,Afternoon,Weekday
9016,Bread,29-03-2017 13:45,Afternoon,Weekday
9017,Tea,29-03-2017 13:58,Afternoon,Weekday
9017,Coffee,29-03-2017 13:58,Afternoon,Weekday
9017,Soup,29-03-2017 13:58,Afternoon,Weekday
9017,Cake,29-03-2017 13:58,Afternoon,Weekday
9018,Scone,29-03-2017 14:04,Afternoon,Weekday
9018,Coffee,29-03-2017 14:04,Afternoon,Weekday
9019,Bread,29-03-2017 14:10,Afternoon,Weekday
9019,Muffin,29-03-2017 14:10,Afternoon,Weekday
9020,Coffee,29-03-2017 14:14,Afternoon,Weekday
9020,Spanish Brunch,29-03-2017 14:14,Afternoon,Weekday
9021,Coffee,29-03-2017 14:47,Afternoon,Weekday
9021,Tea,29-03-2017 14:47,Afternoon,Weekday
9021,Coffee,29-03-2017 14:47,Afternoon,Weekday
9022,Tea,29-03-2017 14:48,Afternoon,Weekday
9022,Tea,29-03-2017 14:48,Afternoon,Weekday
9022,Raw bars,29-03-2017 14:48,Afternoon,Weekday
9023,Coffee,29-03-2017 15:33,Afternoon,Weekday
9023,Medialuna,29-03-2017 15:33,Afternoon,Weekday
9023,Muffin,29-03-2017 15:33,Afternoon,Weekday
9024,Bread,29-03-2017 15:37,Afternoon,Weekday
9024,Coffee,29-03-2017 15:37,Afternoon,Weekday
9024,Bread,29-03-2017 15:37,Afternoon,Weekday
9024,Drinking chocolate spoons ,29-03-2017 15:37,Afternoon,Weekday
9025,Coffee,29-03-2017 16:01,Afternoon,Weekday
9025,Tea,29-03-2017 16:01,Afternoon,Weekday
9025,Tiffin,29-03-2017 16:01,Afternoon,Weekday
9026,Spanish Brunch,29-03-2017 16:15,Afternoon,Weekday
9026,Truffles,29-03-2017 16:15,Afternoon,Weekday
9026,Coffee,29-03-2017 16:15,Afternoon,Weekday
9026,Coffee,29-03-2017 16:15,Afternoon,Weekday
9027,Coffee,29-03-2017 16:46,Afternoon,Weekday
9028,Juice,29-03-2017 16:47,Afternoon,Weekday
9029,Tea,29-03-2017 16:48,Afternoon,Weekday
9030,Coffee,29-03-2017 16:54,Afternoon,Weekday
9030,Jammie Dodgers,29-03-2017 16:54,Afternoon,Weekday
9031,Soup,29-03-2017 16:59,Afternoon,Weekday
9031,Tea,29-03-2017 16:59,Afternoon,Weekday
9031,Cake,29-03-2017 16:59,Afternoon,Weekday
9032,Coffee,30-03-2017 08:34,Morning,Weekday
9033,Christmas common,30-03-2017 08:40,Morning,Weekday
9034,Christmas common,30-03-2017 08:41,Morning,Weekday
9035,Christmas common,30-03-2017 08:41,Morning,Weekday
9036,Hot chocolate,30-03-2017 08:56,Morning,Weekday
9036,Hot chocolate,30-03-2017 08:56,Morning,Weekday
9036,Coffee,30-03-2017 08:56,Morning,Weekday
9036,Toast,30-03-2017 08:56,Morning,Weekday
9037,Coffee,30-03-2017 08:57,Morning,Weekday
9038,Mortimer,30-03-2017 08:57,Morning,Weekday
9039,Bread,30-03-2017 09:05,Morning,Weekday
9040,Bread,30-03-2017 09:08,Morning,Weekday
9040,Muffin,30-03-2017 09:08,Morning,Weekday
9041,Coffee,30-03-2017 09:13,Morning,Weekday
9041,Cookies,30-03-2017 09:13,Morning,Weekday
9042,Coffee,30-03-2017 09:17,Morning,Weekday
9043,Tea,30-03-2017 09:18,Morning,Weekday
9043,Tea,30-03-2017 09:18,Morning,Weekday
9043,Cake,30-03-2017 09:18,Morning,Weekday
9044,Coffee,30-03-2017 09:53,Morning,Weekday
9044,Coffee,30-03-2017 09:53,Morning,Weekday
9045,Bread,30-03-2017 09:59,Morning,Weekday
9046,Tea,30-03-2017 10:26,Morning,Weekday
9046,Toast,30-03-2017 10:26,Morning,Weekday
9046,Bread,30-03-2017 10:26,Morning,Weekday
9047,Bread,30-03-2017 10:31,Morning,Weekday
9047,Coffee,30-03-2017 10:31,Morning,Weekday
9047,Hot chocolate,30-03-2017 10:31,Morning,Weekday
9048,Bread,30-03-2017 10:38,Morning,Weekday
9049,Baguette,30-03-2017 10:41,Morning,Weekday
9049,Bakewell,30-03-2017 10:41,Morning,Weekday
9051,Jammie Dodgers,30-03-2017 10:43,Morning,Weekday
9051,Smoothies,30-03-2017 10:43,Morning,Weekday
9052,Jammie Dodgers,30-03-2017 10:45,Morning,Weekday
9052,Tiffin,30-03-2017 10:45,Morning,Weekday
9053,Cake,30-03-2017 10:58,Morning,Weekday
9053,Bread,30-03-2017 10:58,Morning,Weekday
9053,Coffee,30-03-2017 10:58,Morning,Weekday
9053,Coffee,30-03-2017 10:58,Morning,Weekday
9053,Baguette,30-03-2017 10:58,Morning,Weekday
9054,Bread,30-03-2017 11:00,Morning,Weekday
9055,Farm House,30-03-2017 11:11,Morning,Weekday
9056,Coffee,30-03-2017 11:12,Morning,Weekday
9057,Coffee,30-03-2017 11:18,Morning,Weekday
9058,Juice,30-03-2017 11:18,Morning,Weekday
9058,Hot chocolate,30-03-2017 11:18,Morning,Weekday
9058,Muffin,30-03-2017 11:18,Morning,Weekday
9059,Coffee,30-03-2017 11:26,Morning,Weekday
9059,Muffin,30-03-2017 11:26,Morning,Weekday
9060,Bread,30-03-2017 11:49,Morning,Weekday
9060,Cake,30-03-2017 11:49,Morning,Weekday
9060,Jammie Dodgers,30-03-2017 11:49,Morning,Weekday
9060,Tea,30-03-2017 11:49,Morning,Weekday
9060,Truffles,30-03-2017 11:49,Morning,Weekday
9061,Coffee,30-03-2017 12:02,Afternoon,Weekday
9061,Bakewell,30-03-2017 12:02,Afternoon,Weekday
9062,Sandwich,30-03-2017 12:04,Afternoon,Weekday
9063,Cake,30-03-2017 12:19,Afternoon,Weekday
9063,Truffles,30-03-2017 12:19,Afternoon,Weekday
9064,Salad,30-03-2017 12:34,Afternoon,Weekday
9065,Juice,30-03-2017 12:38,Afternoon,Weekday
9065,Cake,30-03-2017 12:38,Afternoon,Weekday
9065,Sandwich,30-03-2017 12:38,Afternoon,Weekday
9066,Coffee,30-03-2017 12:39,Afternoon,Weekday
9066,Chicken Stew,30-03-2017 12:39,Afternoon,Weekday
9067,Coke,30-03-2017 12:57,Afternoon,Weekday
9067,Tea,30-03-2017 12:57,Afternoon,Weekday
9067,Cake,30-03-2017 12:57,Afternoon,Weekday
9068,Extra Salami or Feta,30-03-2017 13:46,Afternoon,Weekday
9068,Salad,30-03-2017 13:46,Afternoon,Weekday
9068,Toast,30-03-2017 13:46,Afternoon,Weekday
9068,Coffee,30-03-2017 13:46,Afternoon,Weekday
9069,Coffee,30-03-2017 14:08,Afternoon,Weekday
9069,Sandwich,30-03-2017 14:08,Afternoon,Weekday
9070,Truffles,30-03-2017 14:11,Afternoon,Weekday
9070,Soup,30-03-2017 14:11,Afternoon,Weekday
9070,Cookies,30-03-2017 14:11,Afternoon,Weekday
9071,Toast,30-03-2017 14:13,Afternoon,Weekday
9071,Coffee,30-03-2017 14:13,Afternoon,Weekday
9072,Cake,30-03-2017 14:27,Afternoon,Weekday
9072,Coffee,30-03-2017 14:27,Afternoon,Weekday
9073,Coffee,30-03-2017 14:52,Afternoon,Weekday
9073,Coffee,30-03-2017 14:52,Afternoon,Weekday
9073,Cake,30-03-2017 14:52,Afternoon,Weekday
9073,Tiffin,30-03-2017 14:52,Afternoon,Weekday
9073,Bread,30-03-2017 14:52,Afternoon,Weekday
9074,Bread,30-03-2017 15:08,Afternoon,Weekday
9075,Coffee,30-03-2017 15:09,Afternoon,Weekday
9075,Tea,30-03-2017 15:09,Afternoon,Weekday
9075,Cake,30-03-2017 15:09,Afternoon,Weekday
9076,Coffee,30-03-2017 15:16,Afternoon,Weekday
9076,Tea,30-03-2017 15:16,Afternoon,Weekday
9076,Sandwich,30-03-2017 15:16,Afternoon,Weekday
9076,Toast,30-03-2017 15:16,Afternoon,Weekday
9077,Coffee,30-03-2017 15:16,Afternoon,Weekday
9077,Coffee,30-03-2017 15:16,Afternoon,Weekday
9077,Cake,30-03-2017 15:16,Afternoon,Weekday
9078,Bread,30-03-2017 15:28,Afternoon,Weekday
9079,Coffee,30-03-2017 15:30,Afternoon,Weekday
9080,Tea,30-03-2017 15:52,Afternoon,Weekday
9080,Coffee,30-03-2017 15:52,Afternoon,Weekday
9080,Sandwich,30-03-2017 15:52,Afternoon,Weekday
9080,Sandwich,30-03-2017 15:52,Afternoon,Weekday
9081,Coffee,30-03-2017 15:53,Afternoon,Weekday
9081,Tea,30-03-2017 15:53,Afternoon,Weekday
9081,Cake,30-03-2017 15:53,Afternoon,Weekday
9082,Tea,30-03-2017 15:55,Afternoon,Weekday
9082,Coffee,30-03-2017 15:55,Afternoon,Weekday
9082,Sandwich,30-03-2017 15:55,Afternoon,Weekday
9082,Sandwich,30-03-2017 15:55,Afternoon,Weekday
9083,Coffee,30-03-2017 16:23,Afternoon,Weekday
9083,Cake,30-03-2017 16:23,Afternoon,Weekday
9084,Cake,30-03-2017 16:44,Afternoon,Weekday
9084,Coffee,30-03-2017 16:44,Afternoon,Weekday
9084,Juice,30-03-2017 16:44,Afternoon,Weekday
9085,Tea,30-03-2017 16:47,Afternoon,Weekday
9085,Cake,30-03-2017 16:47,Afternoon,Weekday
9086,Juice,30-03-2017 16:50,Afternoon,Weekday
9086,Coffee,30-03-2017 16:50,Afternoon,Weekday
9086,Coffee,30-03-2017 16:50,Afternoon,Weekday
9086,Spanish Brunch,30-03-2017 16:50,Afternoon,Weekday
9086,Bread,30-03-2017 16:50,Afternoon,Weekday
9088,Muffin,30-03-2017 17:03,Evening,Weekday
9089,Coffee,31-03-2017 08:24,Morning,Weekday
9089,Sandwich,31-03-2017 08:24,Morning,Weekday
9090,Coffee,31-03-2017 08:37,Morning,Weekday
9091,Coffee,31-03-2017 08:48,Morning,Weekday
9091,Toast,31-03-2017 08:48,Morning,Weekday
9092,Coffee,31-03-2017 09:03,Morning,Weekday
9092,Tiffin,31-03-2017 09:03,Morning,Weekday
9093,Coffee,31-03-2017 09:05,Morning,Weekday
9094,Coffee,31-03-2017 09:17,Morning,Weekday
9094,Coffee,31-03-2017 09:17,Morning,Weekday
9094,Toast,31-03-2017 09:17,Morning,Weekday
9095,Coffee,31-03-2017 09:18,Morning,Weekday
9095,Medialuna,31-03-2017 09:18,Morning,Weekday
9096,Medialuna,31-03-2017 09:19,Morning,Weekday
9096,Bread,31-03-2017 09:19,Morning,Weekday
9096,Tea,31-03-2017 09:19,Morning,Weekday
9097,Cookies,31-03-2017 09:45,Morning,Weekday
9097,Bread,31-03-2017 09:45,Morning,Weekday
9098,Tea,31-03-2017 09:54,Morning,Weekday
9099,Hot chocolate,31-03-2017 10:05,Morning,Weekday
9099,Tea,31-03-2017 10:05,Morning,Weekday
9099,Pastry,31-03-2017 10:05,Morning,Weekday
9099,Tiffin,31-03-2017 10:05,Morning,Weekday
9100,Coffee,31-03-2017 10:10,Morning,Weekday
9101,Bread,31-03-2017 10:28,Morning,Weekday
9102,Cake,31-03-2017 10:38,Morning,Weekday
9103,Bread,31-03-2017 10:40,Morning,Weekday
9103,Bread,31-03-2017 10:40,Morning,Weekday
9104,Coffee,31-03-2017 10:48,Morning,Weekday
9104,Medialuna,31-03-2017 10:48,Morning,Weekday
9105,Farm House,31-03-2017 10:50,Morning,Weekday
9106,Jammie Dodgers,31-03-2017 10:52,Morning,Weekday
9106,Muffin,31-03-2017 10:52,Morning,Weekday
9106,Coffee,31-03-2017 10:52,Morning,Weekday
9106,Coffee,31-03-2017 10:52,Morning,Weekday
9106,Juice,31-03-2017 10:52,Morning,Weekday
9107,Alfajores,31-03-2017 10:56,Morning,Weekday
9107,Juice,31-03-2017 10:56,Morning,Weekday
9107,Coffee,31-03-2017 10:56,Morning,Weekday
9107,Coffee,31-03-2017 10:56,Morning,Weekday
9107,Medialuna,31-03-2017 10:56,Morning,Weekday
9107,Cookies,31-03-2017 10:56,Morning,Weekday
9108,Coffee,31-03-2017 11:16,Morning,Weekday
9109,Medialuna,31-03-2017 11:17,Morning,Weekday
9109,Bread,31-03-2017 11:17,Morning,Weekday
9110,Spanish Brunch,31-03-2017 11:21,Morning,Weekday
9111,Coffee,31-03-2017 11:23,Morning,Weekday
9111,Bread,31-03-2017 11:23,Morning,Weekday
9112,Bread,31-03-2017 11:29,Morning,Weekday
9112,Coffee,31-03-2017 11:29,Morning,Weekday
9113,Coffee,31-03-2017 11:29,Morning,Weekday
9113,Alfajores,31-03-2017 11:29,Morning,Weekday
9114,Bread,31-03-2017 11:34,Morning,Weekday
9114,Coke,31-03-2017 11:34,Morning,Weekday
9114,Bread,31-03-2017 11:34,Morning,Weekday
9114,Cookies,31-03-2017 11:34,Morning,Weekday
9115,Cookies,31-03-2017 11:41,Morning,Weekday
9115,Bread,31-03-2017 11:41,Morning,Weekday
9116,Bread,31-03-2017 11:45,Morning,Weekday
9116,Cookies,31-03-2017 11:45,Morning,Weekday
9117,Bread,31-03-2017 11:58,Morning,Weekday
9119,Coffee,31-03-2017 12:12,Afternoon,Weekday
9120,Toast,31-03-2017 12:13,Afternoon,Weekday
9120,Coffee,31-03-2017 12:13,Afternoon,Weekday
9121,Coffee,31-03-2017 12:14,Afternoon,Weekday
9121,Coffee,31-03-2017 12:14,Afternoon,Weekday
9121,Pastry,31-03-2017 12:14,Afternoon,Weekday
9122,Coffee,31-03-2017 12:15,Afternoon,Weekday
9123,Juice,31-03-2017 12:22,Afternoon,Weekday
9123,Muffin,31-03-2017 12:22,Afternoon,Weekday
9124,Farm House,31-03-2017 12:40,Afternoon,Weekday
9125,Coffee,31-03-2017 13:05,Afternoon,Weekday
9126,Coffee,31-03-2017 13:17,Afternoon,Weekday
9126,Medialuna,31-03-2017 13:17,Afternoon,Weekday
9128,Bread,31-03-2017 13:22,Afternoon,Weekday
9128,Brownie,31-03-2017 13:22,Afternoon,Weekday
9129,Salad,31-03-2017 13:25,Afternoon,Weekday
9129,Extra Salami or Feta,31-03-2017 13:25,Afternoon,Weekday
9129,Bread,31-03-2017 13:25,Afternoon,Weekday
9129,Baguette,31-03-2017 13:25,Afternoon,Weekday
9129,Tea,31-03-2017 13:25,Afternoon,Weekday
9129,Bread,31-03-2017 13:25,Afternoon,Weekday
9130,Bread,31-03-2017 13:27,Afternoon,Weekday
9131,Bread,31-03-2017 13:29,Afternoon,Weekday
9131,Hot chocolate,31-03-2017 13:29,Afternoon,Weekday
9131,Coffee,31-03-2017 13:29,Afternoon,Weekday
9131,Sandwich,31-03-2017 13:29,Afternoon,Weekday
9131,Cookies,31-03-2017 13:29,Afternoon,Weekday
9132,Chicken Stew,31-03-2017 13:40,Afternoon,Weekday
9133,Bread,31-03-2017 13:41,Afternoon,Weekday
9133,Sandwich,31-03-2017 13:41,Afternoon,Weekday
9134,Sandwich,31-03-2017 13:42,Afternoon,Weekday
9134,Coffee,31-03-2017 13:42,Afternoon,Weekday
9134,Bread,31-03-2017 13:42,Afternoon,Weekday
9135,Sandwich,31-03-2017 13:47,Afternoon,Weekday
9135,Coffee,31-03-2017 13:47,Afternoon,Weekday
9135,Coffee,31-03-2017 13:47,Afternoon,Weekday
9136,Tiffin,31-03-2017 13:57,Afternoon,Weekday
9137,Baguette,31-03-2017 14:03,Afternoon,Weekday
9138,Spanish Brunch,31-03-2017 14:07,Afternoon,Weekday
9138,Salad,31-03-2017 14:07,Afternoon,Weekday
9138,Extra Salami or Feta,31-03-2017 14:07,Afternoon,Weekday
9138,Coffee,31-03-2017 14:07,Afternoon,Weekday
9138,Coffee,31-03-2017 14:07,Afternoon,Weekday
9139,Bread,31-03-2017 14:15,Afternoon,Weekday
9139,Tiffin,31-03-2017 14:15,Afternoon,Weekday
9140,Chicken Stew,31-03-2017 14:18,Afternoon,Weekday
9140,Soup,31-03-2017 14:18,Afternoon,Weekday
9140,Bread,31-03-2017 14:18,Afternoon,Weekday
9141,Brownie,31-03-2017 14:18,Afternoon,Weekday
9141,Coffee,31-03-2017 14:18,Afternoon,Weekday
9142,Coke,31-03-2017 14:36,Afternoon,Weekday
9142,Mineral water,31-03-2017 14:36,Afternoon,Weekday
9142,Coffee,31-03-2017 14:36,Afternoon,Weekday
9142,Soup,31-03-2017 14:36,Afternoon,Weekday
9142,Sandwich,31-03-2017 14:36,Afternoon,Weekday
9143,Coffee,31-03-2017 15:10,Afternoon,Weekday
9143,Scone,31-03-2017 15:10,Afternoon,Weekday
9144,Coffee,31-03-2017 15:15,Afternoon,Weekday
9144,Scone,31-03-2017 15:15,Afternoon,Weekday
9145,Hot chocolate,31-03-2017 15:18,Afternoon,Weekday
9145,Hot chocolate,31-03-2017 15:18,Afternoon,Weekday
9145,Bread,31-03-2017 15:18,Afternoon,Weekday
9145,Scone,31-03-2017 15:18,Afternoon,Weekday
9146,Bread,31-03-2017 15:19,Afternoon,Weekday
9146,Cookies,31-03-2017 15:19,Afternoon,Weekday
9147,Scone,31-03-2017 15:25,Afternoon,Weekday
9147,Bread,31-03-2017 15:25,Afternoon,Weekday
9148,Tea,31-03-2017 15:35,Afternoon,Weekday
9148,Brownie,31-03-2017 15:35,Afternoon,Weekday
9149,Tea,31-03-2017 15:45,Afternoon,Weekday
9149,Bread,31-03-2017 15:45,Afternoon,Weekday
9149,Cake,31-03-2017 15:45,Afternoon,Weekday
9150,Tea,31-03-2017 15:46,Afternoon,Weekday
9150,Pastry,31-03-2017 15:46,Afternoon,Weekday
9151,Hot chocolate,31-03-2017 16:06,Afternoon,Weekday
9151,Cake,31-03-2017 16:06,Afternoon,Weekday
9152,Coffee,31-03-2017 16:13,Afternoon,Weekday
9152,Tiffin,31-03-2017 16:13,Afternoon,Weekday
9153,Coffee,31-03-2017 16:32,Afternoon,Weekday
9154,Bread,31-03-2017 16:34,Afternoon,Weekday
9154,Cookies,31-03-2017 16:34,Afternoon,Weekday
9155,Coffee,31-03-2017 16:36,Afternoon,Weekday
9156,Coffee,31-03-2017 16:45,Afternoon,Weekday
9156,Brownie,31-03-2017 16:45,Afternoon,Weekday
9157,Scone,31-03-2017 16:53,Afternoon,Weekday
9157,Coke,31-03-2017 16:53,Afternoon,Weekday
9157,Coffee,31-03-2017 16:53,Afternoon,Weekday
9157,Soup,31-03-2017 16:53,Afternoon,Weekday
9158,Coffee,31-03-2017 17:23,Evening,Weekday
9158,Juice,31-03-2017 17:23,Evening,Weekday
9159,Coffee,04-01-2017 08:11,Morning,Weekend
9160,Coffee,04-01-2017 08:47,Morning,Weekend
9161,Bread,04-01-2017 08:51,Morning,Weekend
9162,Sandwich,04-01-2017 09:07,Morning,Weekend
9162,Bread,04-01-2017 09:07,Morning,Weekend
9162,Cake,04-01-2017 09:07,Morning,Weekend
9162,Cake,04-01-2017 09:07,Morning,Weekend
9163,Farm House,04-01-2017 09:21,Morning,Weekend
9163,Bread,04-01-2017 09:21,Morning,Weekend
9163,Cake,04-01-2017 09:21,Morning,Weekend
9164,Bread,04-01-2017 09:24,Morning,Weekend
9165,Bread,04-01-2017 09:25,Morning,Weekend
9165,Cookies,04-01-2017 09:25,Morning,Weekend
9166,Scone,04-01-2017 09:33,Morning,Weekend
9166,Toast,04-01-2017 09:33,Morning,Weekend
9166,Coffee,04-01-2017 09:33,Morning,Weekend
9166,Coke,04-01-2017 09:33,Morning,Weekend
9167,Coffee,04-01-2017 09:35,Morning,Weekend
9167,Bread,04-01-2017 09:35,Morning,Weekend
9167,Cookies,04-01-2017 09:35,Morning,Weekend
9167,Brownie,04-01-2017 09:35,Morning,Weekend
9168,Juice,04-01-2017 09:35,Morning,Weekend
9169,Farm House,04-01-2017 09:38,Morning,Weekend
9170,Scone,04-01-2017 09:55,Morning,Weekend
9170,Bread,04-01-2017 09:55,Morning,Weekend
9171,Bread,04-01-2017 09:55,Morning,Weekend
9172,Pastry,04-01-2017 10:04,Morning,Weekend
9173,Coffee,04-01-2017 10:22,Morning,Weekend
9173,Coffee,04-01-2017 10:22,Morning,Weekend
9174,Bread,04-01-2017 10:28,Morning,Weekend
9174,Alfajores,04-01-2017 10:28,Morning,Weekend
9174,Tiffin,04-01-2017 10:28,Morning,Weekend
9175,Bread,04-01-2017 10:29,Morning,Weekend
9176,Coffee,04-01-2017 10:30,Morning,Weekend
9176,Scone,04-01-2017 10:30,Morning,Weekend
9177,Coffee granules ,04-01-2017 10:31,Morning,Weekend
9178,Bread,04-01-2017 10:40,Morning,Weekend
9178,Sandwich,04-01-2017 10:40,Morning,Weekend
9178,Brownie,04-01-2017 10:40,Morning,Weekend
9178,Cookies,04-01-2017 10:40,Morning,Weekend
9178,Bread,04-01-2017 10:40,Morning,Weekend
9179,Coffee,04-01-2017 10:49,Morning,Weekend
9179,Cookies,04-01-2017 10:49,Morning,Weekend
9180,Pastry,04-01-2017 10:49,Morning,Weekend
9180,Coffee,04-01-2017 10:49,Morning,Weekend
9181,Coffee,04-01-2017 10:50,Morning,Weekend
9182,Bread,04-01-2017 10:55,Morning,Weekend
9182,Cookies,04-01-2017 10:55,Morning,Weekend
9182,Cake,04-01-2017 10:55,Morning,Weekend
9183,Bread,04-01-2017 10:58,Morning,Weekend
9183,Coffee,04-01-2017 10:58,Morning,Weekend
9183,Truffles,04-01-2017 10:58,Morning,Weekend
9184,Coffee,04-01-2017 11:14,Morning,Weekend
9184,Coffee,04-01-2017 11:14,Morning,Weekend
9185,Coffee,04-01-2017 11:16,Morning,Weekend
9185,Juice,04-01-2017 11:16,Morning,Weekend
9185,Toast,04-01-2017 11:16,Morning,Weekend
9186,Bread,04-01-2017 11:22,Morning,Weekend
9186,Bread,04-01-2017 11:22,Morning,Weekend
9187,Baguette,04-01-2017 11:27,Morning,Weekend
9187,Coffee,04-01-2017 11:27,Morning,Weekend
9187,Truffles,04-01-2017 11:27,Morning,Weekend
9187,Medialuna,04-01-2017 11:27,Morning,Weekend
9187,Alfajores,04-01-2017 11:27,Morning,Weekend
9187,Juice,04-01-2017 11:27,Morning,Weekend
9188,Coffee,04-01-2017 11:27,Morning,Weekend
9188,Cookies,04-01-2017 11:27,Morning,Weekend
9189,Coffee,04-01-2017 11:29,Morning,Weekend
9189,The Nomad,04-01-2017 11:29,Morning,Weekend
9190,Bread,04-01-2017 11:29,Morning,Weekend
9190,Baguette,04-01-2017 11:29,Morning,Weekend
9191,Bread,04-01-2017 11:32,Morning,Weekend
9192,Granola,04-01-2017 11:40,Morning,Weekend
9192,Coffee,04-01-2017 11:40,Morning,Weekend
9193,Bread,04-01-2017 12:01,Afternoon,Weekend
9193,Tea,04-01-2017 12:01,Afternoon,Weekend
9193,Pastry,04-01-2017 12:01,Afternoon,Weekend
9194,Coffee,04-01-2017 12:03,Afternoon,Weekend
9194,Coffee,04-01-2017 12:03,Afternoon,Weekend
9195,Crisps,04-01-2017 12:06,Afternoon,Weekend
9196,Bread,04-01-2017 12:08,Afternoon,Weekend
9197,Bread,04-01-2017 12:13,Afternoon,Weekend
9197,Smoothies,04-01-2017 12:13,Afternoon,Weekend
9197,Spanish Brunch,04-01-2017 12:13,Afternoon,Weekend
9197,Coffee,04-01-2017 12:13,Afternoon,Weekend
9198,Coffee,04-01-2017 12:14,Afternoon,Weekend
9199,Juice,04-01-2017 12:16,Afternoon,Weekend
9200,Tea,04-01-2017 12:27,Afternoon,Weekend
9200,Coffee,04-01-2017 12:27,Afternoon,Weekend
9201,Coffee,04-01-2017 12:41,Afternoon,Weekend
9201,Tea,04-01-2017 12:41,Afternoon,Weekend
9201,Cake,04-01-2017 12:41,Afternoon,Weekend
9201,Pastry,04-01-2017 12:41,Afternoon,Weekend
9202,Coffee,04-01-2017 12:47,Afternoon,Weekend
9202,Tiffin,04-01-2017 12:47,Afternoon,Weekend
9203,Cake,04-01-2017 12:53,Afternoon,Weekend
9204,Coffee,04-01-2017 12:56,Afternoon,Weekend
9204,Spanish Brunch,04-01-2017 12:56,Afternoon,Weekend
